Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
11,1736189072694,06/01/2025 18:44:32,1736189072694,0,06/01/2025 18:44:32,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, Penny! Please share the link for the Club Lloyds Advantage Saver. I'd love to learn more about it.",,,,
12,1736189079502,06/01/2025 18:44:39,1736189079502,0,06/01/2025 18:44:39,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
13,1736189104066,06/01/2025 18:45:04,1736189104066,0,06/01/2025 18:45:04,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
14,1736189104813,06/01/2025 18:45:04,1736189104813,0,06/01/2025 18:45:04,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £52000 is larger than the value I have picked up over the course of our conversation. Is £52000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
15,1736189135288,06/01/2025 18:45:35,1736189135288,0,06/01/2025 18:45:35,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
16,1736189135838,06/01/2025 18:45:35,1736189135838,0,06/01/2025 18:45:35,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"I missed that, say that again?",,,
17,1736189166476,06/01/2025 18:46:06,1736189166476,0,06/01/2025 18:46:06,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
18,1736189166978,06/01/2025 18:46:06,1736189166978,0,06/01/2025 18:46:06,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sorry, can you say that again?",,,
19,1736189197664,06/01/2025 18:46:37,1736189197664,0,06/01/2025 18:46:37,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
20,1736189198205,06/01/2025 18:46:38,1736189198205,0,06/01/2025 18:46:38,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,I missed what you said. What was that?,,,
21,1736189228822,06/01/2025 18:47:08,1736189228822,0,06/01/2025 18:47:08,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
22,1736189229260,06/01/2025 18:47:09,1736189229260,0,06/01/2025 18:47:09,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,I missed what you said. What was that?,,,
23,1736189260039,06/01/2025 18:47:40,1736189260039,0,06/01/2025 18:47:40,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
24,1736189260468,06/01/2025 18:47:40,1736189260468,0,06/01/2025 18:47:40,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"I missed that, say that again?",,,
25,1736189291227,06/01/2025 18:48:11,1736189291227,0,06/01/2025 18:48:11,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
26,1736189291694,06/01/2025 18:48:11,1736189291694,0,06/01/2025 18:48:11,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Say that one more time?,,,
27,1736189322414,06/01/2025 18:48:42,1736189322414,0,06/01/2025 18:48:42,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
28,1736189322845,06/01/2025 18:48:42,1736189322845,0,06/01/2025 18:48:42,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,What was that?,,,
29,1736189353612,06/01/2025 18:49:13,1736189353612,0,06/01/2025 18:49:13,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, £52,000 is not all of my total easy access cash savings.",,,,
30,1736189354191,06/01/2025 18:49:14,1736189354191,0,06/01/2025 18:49:14,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sorry, I didn't get that. Can you rephrase?",,,
31,1736189384791,06/01/2025 18:49:44,1736189384791,0,06/01/2025 18:49:44,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"No, my total easy access cash savings are more than £52,000.",,,,
32,1736189385324,06/01/2025 18:49:45,1736189385324,0,06/01/2025 18:49:45,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,What was that?,,,
33,1736189415946,06/01/2025 18:50:15,1736189415946,0,06/01/2025 18:50:15,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My total easy access cash savings are more than £52,000.",,,,
34,1736189416440,06/01/2025 18:50:16,1736189416440,0,06/01/2025 18:50:16,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,One more time?,,,
35,1736189447228,06/01/2025 18:50:47,1736189447228,0,06/01/2025 18:50:47,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My total easy access cash savings exceed £52,000.",,,,
36,1736189447819,06/01/2025 18:50:47,1736189447819,0,06/01/2025 18:50:47,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sorry, could you say that again?",,,
37,1736189478477,06/01/2025 18:51:18,1736189478477,0,06/01/2025 18:51:18,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My total easy access cash savings are more than £52,000.",,,,
38,1736189478906,06/01/2025 18:51:18,1736189478906,0,06/01/2025 18:51:18,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,One more time?,,,
39,1736189509665,06/01/2025 18:51:49,1736189509665,0,06/01/2025 18:51:49,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My total easy access cash savings are more than £52,000.",,,,
40,1736189510261,06/01/2025 18:51:50,1736189510261,0,06/01/2025 18:51:50,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,I didn't get that. Can you repeat?,,,
41,1736189540901,06/01/2025 18:52:20,1736189540901,0,06/01/2025 18:52:20,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My total easy access cash savings are more than £52,000.",,,,
42,1736189541412,06/01/2025 18:52:21,1736189541412,0,06/01/2025 18:52:21,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Say that one more time?,,,
43,1736189572136,06/01/2025 18:52:52,1736189572136,0,06/01/2025 18:52:52,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My total easy access cash savings are more than £52,000.",,,,
44,1736189572600,06/01/2025 18:52:52,1736189572600,0,06/01/2025 18:52:52,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,I didn't get that. Can you repeat?,,,
45,1736189603385,06/01/2025 18:53:23,1736189603385,0,06/01/2025 18:53:23,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My total easy access cash savings are more than £52,000.",,,,
46,1736189603811,06/01/2025 18:53:23,1736189603811,0,06/01/2025 18:53:23,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sorry, can you say that again?",,,
47,1736189618913,06/01/2025 18:53:38,1736189618913,0,06/01/2025 18:53:38,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No,,,,
48,1736189619351,06/01/2025 18:53:39,1736189619351,0,06/01/2025 18:53:39,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
49,1736189634600,06/01/2025 18:53:54,1736189634600,0,06/01/2025 18:53:54,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Got it, thanks for confirming! Let's continue with the digi-advice journey to find the best savings or investment product for you.",,,,
50,1736189635092,06/01/2025 18:53:55,1736189635092,0,06/01/2025 18:53:55,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
51,1736189665822,06/01/2025 18:54:25,1736189665822,0,06/01/2025 18:54:25,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"My current total instant access cash savings are £54,000.",,,,
52,1736189666294,06/01/2025 18:54:26,1736189666294,0,06/01/2025 18:54:26,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
53,1736189696982,06/01/2025 18:54:56,1736189696982,0,06/01/2025 18:54:56,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I currently have £10,000 in fixed rate savings accounts.",,,,
54,1736189697506,06/01/2025 18:54:57,1736189697506,0,06/01/2025 18:54:57,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total overdraft debt? This includes both debt you have with Lloyds Banking Group and other current account providers. Please enter only one number,,,
55,1736189728198,06/01/2025 18:55:28,1736189728198,0,06/01/2025 18:55:28,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I currently have £500 in overdraft debt.,,,,
56,1736189728736,06/01/2025 18:55:28,1736189728736,0,06/01/2025 18:55:28,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your total current credit card debt? This includes both debt you have with Lloyds Banking Group and other credit card providers. Please enter only one number,,,
57,1736189759482,06/01/2025 18:55:59,1736189759482,0,06/01/2025 18:55:59,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I currently have £1,200 in credit card debt.",,,,
58,1736189759977,06/01/2025 18:55:59,1736189759977,0,06/01/2025 18:55:59,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total loans debt? This includes both debt you have with Lloyds Banking Group and other loan providers. Please enter only one number,,,
59,1736189790730,06/01/2025 18:56:30,1736189790730,0,06/01/2025 18:56:30,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I currently have £6,700 in loans debt.",,,,
60,1736189791230,06/01/2025 18:56:31,1736189791230,0,06/01/2025 18:56:31,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"We have noticed from your Lloyds Banking Group accounts that you have an average monthly income of £4800, is this your average monthly total income over all of your accounts? Please reply either yes or no",,,
61,1736189821980,06/01/2025 18:57:01,1736189821980,0,06/01/2025 18:57:01,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, £4,800 is my average monthly total income over all of my accounts.",,,,
62,1736189822483,06/01/2025 18:57:02,1736189822483,0,06/01/2025 18:57:02,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sorry, what was that?",,,
63,1736189853194,06/01/2025 18:57:33,1736189853194,0,06/01/2025 18:57:33,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, £4,800 is my average monthly total income over all of my accounts.",,,,
64,1736189853701,06/01/2025 18:57:33,1736189853701,0,06/01/2025 18:57:33,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sorry, could you say that again?",,,
65,1736189884353,06/01/2025 18:58:04,1736189884353,0,06/01/2025 18:58:04,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, £4,800 is my average monthly total income over all of my accounts.",,,,
66,1736189884837,06/01/2025 18:58:04,1736189884837,0,06/01/2025 18:58:04,0,0,,,42299129,,12348543,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sorry, what was that?",,,
